customer_id,first_name,last_name,signup_date,region,acquisition_channel,email_opt_in,sms_opt_in,is_subscriber,lifetime_value_usd
C102567,Owen,Silva,2025-07-20,DE,instagram,True,False,False,60.41
C102568,Lena,Lopez,2024-06-20,US-FL,podcast,True,True,False,50.91
C102569,Lena,Mora,2025-08-11,US-WA,tiktok,False,True,False,338.17
C102570,Rina,Quist,2026-03-22,UK,podcast,True,True,False,201.92
C102571,Finn,Kim,2025-03-31,US-NY,organic,True,False,True,319.87
C102572,Pavel,Moreau,2025-08-17,UK,instagram,True,False,True,186.36
C102573,Remy,Weber,2024-12-24,US-NY,podcast,True,True,False,144.93
C102574,Nico,Rossi,2024-05-23,AU,instagram,True,False,False,205.06
C102575,Ruby,Owens,2024-02-29,US-TX,google,True,True,True,373.6
C102576,Owen,Vogel,2025-05-08,AU,organic,True,True,True,331.96
C102577,Zoe,Ortiz,2025-12-08,FR,email-referral,True,False,False,77.6
C102578,Otis,Bauer,2024-09-04,US-CA,email-referral,True,True,True,323.13
C102579,Faye,Mora,2025-03-27,DE,google,True,True,True,487.47
C102580,Nico,Ahmed,2024-10-20,UK,tiktok,True,False,True,120.27
C102581,Ken,Silva,2025-11-16,UK,google,False,False,False,411.45
C102582,Noah,Patel,2025-04-18,US-IL,google,True,True,False,187.85
C102583,Amara,Lund,2025-07-07,US-NY,email-referral,True,False,False,24.35
C102584,Tess,Torres,2025-06-24,CA,podcast,True,True,False,305.29
C102585,Kai,Hunt,2024-10-05,US-FL,organic,True,False,True,233.63
C102586,Liam,Oduya,2024-04-30,FR,organic,True,False,False,112.21
C102587,Marco,Vance,2024-11-12,US-NY,email-referral,True,True,False,285.79
C102588,Quinn,Patel,2024-05-05,US-CA,email-referral,True,False,False,146.44
C102589,Iris,Khan,2026-03-18,UK,tiktok,True,False,True,409.25
C102590,Milo,Ito,2025-02-07,FR,podcast,True,False,False,149.54
C102591,Omar,Ito,2025-05-07,FR,podcast,True,False,True,131.3
C102592,Rosa,Hunt,2025-08-22,FR,tiktok,True,True,True,101.4
C102593,Drew,Vogel,2025-04-03,US-FL,tiktok,False,True,False,262.97
C102594,Omar,Mora,2026-04-27,US-IL,podcast,True,False,False,383.44
C102595,Kira,Ellis,2025-10-16,AU,tiktok,True,False,True,280.72
C102596,Marco,Diaz,2024-06-05,DE,podcast,True,True,False,138.05
C102597,Mara,Shah,2025-12-04,US-TX,google,True,False,False,84.9
C102598,Lila,Shah,2026-03-16,CA,email-referral,False,False,False,31.05
C102599,Hana,Ueda,2024-05-10,US-NY,email-referral,False,False,False,131.95
C102600,Tara,Reyes,2024-12-27,US-FL,tiktok,True,True,True,252.71
C102601,Kira,Haas,2024-09-03,CA,email-referral,True,False,False,108.26
C102602,Ivy,Reyes,2026-04-14,FR,organic,True,False,False,169.05
C102603,Tara,Lopez,2024-05-05,CA,instagram,True,False,False,448.68
C102604,Cleo,Ward,2026-06-11,US-TX,google,True,True,False,62.15
C102605,Vera,Klein,2024-04-20,US-NY,google,True,False,False,185.11
C102606,Mara,Weber,2026-04-15,AU,organic,True,False,False,320.79
C102607,Ivy,Berg,2024-04-17,US-TX,google,True,False,False,461.36
C102608,Omar,Hunt,2026-04-30,US-NY,podcast,False,False,True,305.15
C102609,Mia,Klein,2024-11-19,US-TX,google,True,True,False,190.18
C102610,Eli,Zhang,2024-07-22,US-NY,tiktok,True,False,False,57.19
C102611,Cleo,Chen,2024-07-29,US-WA,organic,True,False,False,55.54
C102612,Cleo,Lopez,2025-04-30,UK,organic,False,False,False,139.72
C102613,Amara,Khan,2024-07-09,US-FL,email-referral,False,True,True,215.77
C102614,Sofia,Weber,2024-10-01,AU,tiktok,True,False,True,414.42
C102615,Quinn,Ueda,2026-04-21,DE,instagram,True,False,False,78.38
C102616,Milo,Ferro,2026-04-17,US-IL,organic,True,False,True,329.48
C102617,Rina,Klein,2025-11-23,FR,google,True,True,True,253.66
C102618,Amara,Mora,2026-03-13,CA,tiktok,True,False,False,78.35
C102619,Mia,Ueda,2024-07-20,CA,podcast,False,True,True,201.2
C102620,Xena,Zhang,2026-05-04,US-FL,instagram,True,False,False,191.76
C102621,Beau,Oduya,2025-12-24,US-CA,instagram,False,True,False,329.22
C102622,Tess,Silva,2024-04-15,CA,google,True,False,True,367.58
C102623,Ruby,Haas,2025-05-25,UK,podcast,True,True,True,590.04
C102624,Beau,Ferro,2025-09-22,FR,email-referral,True,True,False,317.74
C102625,Otis,Lund,2025-02-20,AU,podcast,True,True,False,288.52
C102626,Lila,Chen,2025-06-08,US-CA,google,True,True,False,44.67
C102627,Eli,Walsh,2025-10-25,US-NY,podcast,True,False,False,379.98
C102628,Tess,Bauer,2024-05-29,UK,google,False,False,True,445.65
C102629,Diego,Rossi,2026-05-23,US-CA,email-referral,True,False,False,156.43
C102630,Otis,Zhang,2026-01-10,US-CA,tiktok,False,False,False,401.89
C102631,Faye,Berg,2025-09-05,UK,instagram,False,False,False,158.54
C102632,Max,Diaz,2025-11-08,UK,email-referral,True,True,False,178.12
C102633,Kai,Lopez,2025-10-10,UK,google,True,False,False,210.05
C102634,Eli,Walsh,2025-11-26,DE,tiktok,True,True,True,178.95
C102635,Yara,Oduya,2024-10-29,DE,google,True,False,False,256.56
C102636,Diego,Bauer,2025-07-10,US-IL,google,True,True,False,70.79
C102637,Kai,Vogel,2025-03-16,US-IL,organic,True,True,False,26.28
C102638,Gus,Reyes,2026-04-20,CA,organic,True,False,False,158.98
C102639,Enzo,Zola,2025-06-17,US-WA,podcast,True,True,True,367.11
C102640,Theo,Ortiz,2025-12-03,FR,google,True,False,False,113.92
C102641,Elsa,Rossi,2026-03-31,UK,google,False,True,False,459.83
C102642,Ivy,Haas,2024-05-28,AU,organic,True,True,True,260.69
C102643,Isla,Patel,2024-11-09,UK,organic,True,False,True,287.89
C102644,Theo,Bauer,2025-10-29,US-CA,google,True,True,False,254.49
C102645,Sage,Costa,2024-05-29,US-WA,google,True,True,False,131.19
C102646,Rina,Ferro,2024-05-28,US-FL,podcast,True,False,False,462.04
C102647,Kira,Ito,2026-02-01,US-TX,tiktok,True,True,True,407.83
C102648,Rosa,Tanaka,2024-09-07,US-WA,email-referral,True,False,False,214.0
C102649,Kai,Ito,2024-07-22,US-CA,podcast,False,False,False,185.3
C102650,Tess,Weber,2024-02-16,AU,organic,False,False,False,207.14
C102651,Finn,Xu,2024-05-31,FR,podcast,False,False,False,148.59
C102652,Theo,Weber,2026-04-05,US-NY,organic,True,False,False,277.27
C102653,Enzo,Zola,2025-07-04,CA,tiktok,True,True,False,48.31
C102654,Marco,Vogel,2026-05-26,US-FL,organic,True,False,True,202.46
C102655,Sofia,Lund,2024-03-02,US-WA,tiktok,False,False,True,480.88
C102656,Beau,Young,2026-04-25,US-IL,google,True,False,False,28.97
C102657,Theo,Chen,2024-05-21,DE,email-referral,True,True,False,79.16
C102658,Ruby,Nash,2024-03-26,US-WA,tiktok,True,False,False,264.03
C102659,Pavel,Ueda,2025-04-16,UK,google,True,False,True,371.55
C102660,Pia,Kim,2024-12-02,UK,google,True,False,False,293.91
C102661,Marco,Kim,2025-07-09,US-CA,instagram,True,True,False,140.52
C102662,Mara,Novak,2026-06-08,US-WA,tiktok,True,True,False,103.82
C102663,Amara,Costa,2026-02-01,US-CA,organic,False,True,False,385.35
C102664,Otis,Weber,2024-08-02,CA,google,False,True,True,171.58
C102665,Theo,Lund,2025-10-22,DE,instagram,True,True,True,395.47
C102666,Jack,Oduya,2024-10-01,CA,google,False,False,False,184.16
C102667,Tess,Reyes,2026-06-14,UK,tiktok,True,True,False,116.71
C102668,Elsa,Owens,2026-05-23,US-IL,podcast,True,False,False,421.79
C102669,Yara,Iqbal,2025-03-31,US-NY,organic,True,False,False,44.33
C102670,Elsa,Shah,2024-11-05,FR,organic,True,False,True,178.54
C102671,Rosa,Young,2024-04-22,AU,podcast,True,True,False,46.6
C102672,Eli,Owens,2024-12-26,FR,email-referral,True,True,True,434.97
C102673,Sofia,Yilmaz,2025-01-17,US-CA,instagram,True,True,False,597.75
C102674,Max,Ellis,2024-10-24,US-WA,organic,False,False,False,184.02
C102675,Eli,Nash,2026-03-10,US-NY,tiktok,False,False,False,68.16
C102676,Mia,Walsh,2026-03-02,US-TX,google,False,False,False,217.45
C102677,Sofia,Rossi,2026-03-28,US-IL,organic,True,False,False,145.13
C102678,Iris,Rossi,2026-06-14,US-CA,instagram,True,False,True,499.17
C102679,Milo,Ito,2024-07-15,DE,podcast,True,False,False,199.72
C102680,Elsa,Hunt,2024-11-14,CA,google,True,False,False,155.15
C102681,Gus,Oduya,2024-10-09,US-IL,podcast,True,True,False,293.13
C102682,Faye,Vance,2025-10-21,AU,podcast,True,False,True,653.36
C102683,Marco,Ueda,2026-02-08,US-IL,google,True,False,False,261.46
C102684,Diego,Novak,2026-03-03,US-NY,email-referral,True,False,True,343.39
C102685,Jack,Walsh,2024-03-15,FR,email-referral,False,False,False,157.79
C102686,Wes,Klein,2024-09-28,AU,organic,True,True,True,384.11
C102687,Kira,Jain,2024-11-01,US-TX,google,True,True,False,107.06
C102688,Priya,Patel,2025-01-05,CA,instagram,True,False,False,200.18
C102689,Pavel,Patel,2025-10-23,US-NY,google,True,False,True,532.01
C102690,Mara,Rossi,2025-10-06,US-IL,tiktok,True,False,False,318.93
C102691,Remy,Zhang,2024-11-05,US-CA,tiktok,True,False,True,656.56
C102692,Rosa,Oduya,2024-08-21,US-FL,tiktok,True,False,False,62.69
C102693,Gus,Novak,2025-05-24,UK,email-referral,True,True,True,288.28
C102694,Jack,Ferro,2025-09-28,UK,podcast,True,False,False,693.47
C102695,Omar,Zola,2026-03-24,UK,google,True,False,False,272.57
C102696,Priya,Patel,2025-10-20,US-WA,tiktok,True,True,True,434.71
C102697,Zane,Xu,2026-03-08,US-NY,tiktok,True,False,True,461.61
C102698,Gus,Berg,2025-10-18,FR,tiktok,True,False,True,368.93
C102699,Kira,Chen,2025-02-07,CA,google,True,False,True,342.63
C102700,Liam,Oduya,2025-10-21,US-IL,organic,True,True,False,189.04
C102701,Amara,Zhang,2025-07-07,US-IL,podcast,True,True,False,393.61
C102702,Liam,Owens,2024-09-27,DE,google,True,False,False,63.57
C102703,Ruby,Silva,2025-08-23,CA,google,True,True,False,257.55
C102704,Cleo,Kim,2024-06-29,US-CA,podcast,True,True,False,366.11
C102705,Ivy,Ortiz,2025-06-03,US-CA,tiktok,True,True,True,195.31
C102706,Mara,Lopez,2024-03-02,UK,organic,True,True,False,113.59
C102707,Leo,Diaz,2026-02-19,US-WA,organic,True,True,False,584.77
C102708,Ruby,Moreau,2024-04-01,US-CA,tiktok,False,True,False,249.33
C102709,Otis,Hunt,2026-02-20,US-IL,google,True,True,False,187.49
C102710,Diego,Yilmaz,2025-01-30,US-TX,organic,True,False,False,119.0
C102711,Iris,Ortiz,2025-12-24,DE,google,True,False,False,155.64
C102712,Milo,Kim,2024-05-04,US-IL,podcast,True,False,True,540.83
C102713,Diego,Rossi,2025-03-22,CA,podcast,False,False,True,349.83
C102714,Cleo,Owens,2024-07-11,AU,tiktok,True,True,False,46.93
C102715,Pia,Chen,2025-01-05,US-FL,podcast,False,True,False,242.84
C102716,Tara,Ellis,2024-02-23,DE,organic,True,False,False,62.97
C102717,Pavel,Reyes,2024-07-29,DE,google,True,False,False,349.76
C102718,Kira,Lopez,2025-04-20,US-TX,tiktok,True,False,True,270.68
C102719,Iris,Yilmaz,2025-09-11,US-WA,organic,True,False,True,315.33
C102720,Nina,Zola,2024-06-03,CA,email-referral,True,True,True,399.3
C102721,Ken,Costa,2025-12-22,US-NY,google,True,True,True,386.12
C102722,Yara,Patel,2025-03-23,US-WA,tiktok,True,True,False,307.11
C102723,Theo,Iqbal,2024-03-25,UK,tiktok,True,False,False,345.72
C102724,Priya,Berg,2026-03-31,US-TX,tiktok,True,False,False,480.79
C102725,Aria,Quist,2026-05-04,DE,tiktok,True,False,False,211.53
C102726,Pavel,Ellis,2024-06-09,US-IL,podcast,True,True,False,124.69
C102727,Owen,Ortiz,2026-02-20,AU,podcast,True,True,True,250.69
C102728,Yara,Patel,2025-10-05,UK,tiktok,True,False,True,265.92
C102729,Rosa,Ferro,2024-06-02,US-TX,email-referral,False,True,False,98.34
C102730,Kai,Shah,2025-02-10,CA,organic,True,False,True,450.45
C102731,Iris,Ferro,2024-04-03,US-CA,instagram,True,False,False,54.33
C102732,Tess,Ferro,2026-01-16,DE,email-referral,True,False,False,229.37
C102733,Milo,Ahmed,2026-03-14,CA,instagram,True,False,False,340.74
C102734,Kai,Haas,2025-09-04,US-IL,podcast,False,True,True,207.53
C102735,Tara,Rossi,2026-03-26,FR,instagram,False,False,True,259.21
C102736,Ken,Owens,2025-03-01,US-NY,organic,True,True,False,194.68
C102737,Diego,Park,2024-06-10,US-IL,tiktok,True,True,False,223.65
C102738,Omar,Jain,2024-02-16,US-TX,organic,False,False,False,296.22
C102739,Wes,Nash,2025-02-21,US-NY,email-referral,False,False,False,181.27
C102740,Pia,Ito,2026-06-08,US-FL,google,True,False,False,163.96
C102741,Amara,Reyes,2024-12-14,DE,podcast,True,False,False,208.76
C102742,Gus,Oduya,2026-06-11,US-IL,tiktok,False,True,False,411.04
C102743,Rosa,Bauer,2025-11-26,US-WA,podcast,True,False,True,406.71
C102744,Lila,Weber,2025-01-25,US-WA,google,True,True,False,42.29
C102745,Lucy,Owens,2025-11-21,AU,google,False,True,True,174.12
C102746,Nico,Lund,2026-01-06,US-TX,google,True,True,True,381.08
C102747,Amara,Oduya,2026-02-05,FR,tiktok,True,False,True,299.9
C102748,Faye,Walsh,2025-02-10,DE,google,True,False,False,240.37
C102749,Wes,Oduya,2024-05-30,US-TX,google,True,True,False,237.46
C102750,Faye,Walsh,2025-01-11,DE,instagram,True,True,False,152.5
C102751,Enzo,Bauer,2026-05-13,US-CA,organic,True,False,True,352.0
C102752,Sage,Patel,2025-09-30,US-FL,instagram,True,False,False,408.24
C102753,Lucy,Yilmaz,2024-03-05,US-WA,google,False,True,False,294.13
C102754,Lucy,Young,2026-02-26,AU,email-referral,True,False,False,216.66
C102755,Rosa,Rossi,2026-05-25,US-NY,email-referral,True,False,True,137.25
C102756,Diego,Oduya,2025-11-27,US-FL,instagram,True,False,False,156.07
C102757,Aria,Yilmaz,2026-02-07,CA,google,True,True,False,379.34
C102758,Drew,Bauer,2024-12-24,US-NY,google,True,True,False,183.08
C102759,Nora,Mora,2024-02-14,US-WA,google,True,True,True,325.2
C102760,Enzo,Ito,2026-03-21,DE,instagram,True,False,True,284.8
C102761,Mia,Jain,2024-04-17,US-NY,email-referral,True,True,False,201.31
C102762,Yara,Khan,2025-10-11,FR,email-referral,True,False,False,637.15
C102763,Yara,Vogel,2025-06-06,US-WA,google,True,True,True,180.9
C102764,Owen,Ferro,2025-02-27,FR,podcast,True,True,False,63.66
C102765,Kai,Diaz,2024-04-17,US-TX,tiktok,True,True,True,358.06
C102766,Lena,Reyes,2025-09-11,US-TX,google,True,False,False,76.66
C102767,Drew,Ellis,2025-06-17,CA,google,True,False,True,392.21
C102768,Nora,Lund,2024-10-22,DE,tiktok,True,False,True,577.23
C102769,Leo,Weber,2025-05-05,US-CA,organic,True,False,False,282.91
C102770,Sofia,Berg,2026-01-21,US-FL,organic,True,False,False,277.75
C102771,Rosa,Zhang,2024-12-10,US-CA,google,True,True,False,78.2
C102772,Mia,Young,2026-03-08,US-IL,tiktok,True,False,True,352.46
C102773,Ruby,Oduya,2024-02-14,US-CA,podcast,True,True,True,369.25
C102774,Aria,Walsh,2025-08-01,DE,instagram,False,True,False,176.04
C102775,Tara,Berg,2024-03-15,US-IL,instagram,True,True,False,181.99
C102776,Quinn,Diaz,2024-07-26,DE,organic,True,False,False,149.43
C102777,Beau,Lund,2025-07-29,US-TX,podcast,True,False,False,153.05
C102778,Enzo,Rossi,2024-12-11,US-CA,tiktok,True,False,True,274.68
C102779,Jack,Vogel,2025-04-26,US-NY,google,True,True,True,472.53
C102780,Sage,Ward,2025-10-26,US-FL,google,True,False,True,344.74
C102781,Diego,Ahmed,2025-04-10,US-IL,instagram,True,False,False,277.57
C102782,Owen,Ito,2025-10-16,AU,tiktok,True,False,True,328.85
C102783,Amara,Walsh,2024-12-30,UK,tiktok,True,True,False,136.63
C102784,Elsa,Quist,2026-03-27,UK,organic,True,False,False,139.13
C102785,Quinn,Ellis,2025-02-23,US-NY,podcast,True,False,True,333.4
C102786,Leo,Oduya,2024-03-29,AU,organic,True,False,False,160.8
C102787,Rina,Iqbal,2024-03-28,US-WA,organic,True,False,False,398.53
C102788,Nina,Ahmed,2025-05-04,US-NY,tiktok,True,True,False,161.6
C102789,Aria,Kim,2024-05-25,US-WA,podcast,True,False,False,221.92
C102790,Leo,Reyes,2025-05-21,US-TX,organic,True,True,False,367.76
C102791,Liam,Diaz,2026-01-26,DE,email-referral,False,False,False,185.91
C102792,Enzo,Iqbal,2024-09-16,UK,podcast,True,True,False,159.18
C102793,Tess,Tanaka,2026-04-09,US-CA,tiktok,True,True,True,315.59
C102794,Diego,Shah,2025-02-15,US-IL,organic,True,False,True,636.5
C102795,Vera,Rossi,2024-05-16,US-FL,podcast,True,True,True,260.81
C102796,Rina,Patel,2025-12-11,US-WA,tiktok,True,True,False,136.35
C102797,Gus,Ueda,2025-01-07,US-WA,podcast,True,False,False,123.36
C102798,Sage,Tanaka,2025-06-17,UK,tiktok,True,False,False,301.73
C102799,Aria,Xu,2025-05-05,FR,instagram,False,False,False,151.48
C102800,Uma,Chen,2025-02-24,US-FL,podcast,True,False,False,227.56
C102801,Max,Bauer,2025-11-17,FR,email-referral,True,True,False,206.5
C102802,Lena,Tanaka,2025-09-26,US-CA,tiktok,True,False,False,377.72
C102803,Sofia,Nash,2024-07-28,US-CA,google,True,True,True,398.9
C102804,Jude,Costa,2024-05-31,CA,organic,True,True,False,40.25
C102805,Nadia,Weber,2025-08-19,US-FL,email-referral,True,False,False,141.63
C102806,Enzo,Ward,2026-04-30,AU,organic,True,False,False,90.95
C102807,Quinn,Reyes,2025-08-09,US-CA,podcast,True,False,False,126.4
C102808,Quinn,Walsh,2025-02-10,US-CA,google,True,False,True,298.43
C102809,Vera,Gray,2024-12-11,US-WA,tiktok,True,True,False,131.59
C102810,Ava,Vance,2025-06-30,US-WA,tiktok,True,False,False,261.67
C102811,Iris,Walsh,2024-09-21,CA,podcast,True,False,False,161.02
C102812,Gus,Park,2024-03-11,CA,organic,True,True,False,197.36
C102813,Nora,Kim,2025-07-04,US-NY,instagram,True,False,True,451.14
C102814,Xena,Owens,2025-05-21,US-NY,tiktok,True,False,False,212.87
C102815,Ruby,Ito,2025-02-07,CA,podcast,True,False,False,306.96
C102816,Enzo,Costa,2024-04-30,US-TX,podcast,True,True,False,89.88
C102817,Tess,Vance,2024-12-19,US-WA,google,True,False,True,276.68
C102818,Iris,Berg,2025-08-02,US-FL,instagram,True,False,False,412.16
C102819,Aria,Ferro,2024-09-16,DE,tiktok,True,False,False,216.14
C102820,Zane,Silva,2024-08-07,CA,organic,True,False,True,482.24
C102821,Ivy,Hunt,2025-12-19,AU,google,True,True,True,325.51
C102822,Rina,Reyes,2025-04-03,US-NY,google,True,False,False,51.66
C102823,Finn,Walsh,2025-03-31,US-FL,email-referral,True,False,True,596.68
C102824,Ava,Ito,2024-08-28,CA,email-referral,True,True,False,169.13
C102825,Omar,Reyes,2024-10-11,FR,google,True,False,False,62.69
C102826,Max,Klein,2026-04-28,DE,google,True,False,False,260.31
C102827,Quinn,Torres,2024-10-16,US-WA,email-referral,True,True,False,212.89
C102828,Ava,Hunt,2025-04-11,UK,email-referral,False,True,False,332.23
C102829,Milo,Park,2025-10-13,US-NY,tiktok,True,False,False,216.72
C102830,Tara,Nash,2025-08-12,CA,google,True,False,True,244.49
C102831,Theo,Nash,2024-07-18,UK,instagram,True,True,True,290.49
C102832,Theo,Tanaka,2026-02-06,DE,podcast,False,True,False,195.76
C102833,Xena,Weber,2026-01-07,US-NY,tiktok,True,False,False,105.67
C102834,Jack,Diaz,2025-01-16,UK,instagram,True,False,False,478.57
C102835,Finn,Khan,2024-08-06,US-IL,tiktok,False,False,True,424.48
C102836,Faye,Novak,2026-03-01,US-TX,instagram,True,False,True,154.09
C102837,Nico,Ueda,2025-04-10,DE,instagram,True,False,True,368.59
C102838,Amara,Torres,2025-08-21,US-NY,email-referral,True,True,False,86.84
C102839,Ruby,Yilmaz,2025-11-20,DE,organic,True,True,True,180.96
C102840,Cleo,Vogel,2024-07-19,US-WA,instagram,True,True,True,246.35
C102841,Isla,Gray,2025-10-10,US-CA,email-referral,True,False,True,433.53
C102842,Nora,Ferro,2024-07-06,US-FL,google,False,True,False,74.08
C102843,Rosa,Tanaka,2025-05-20,US-TX,google,True,False,True,332.85
C102844,Ivy,Shah,2026-02-05,US-CA,email-referral,True,True,False,243.92
C102845,Omar,Ortiz,2025-02-05,US-IL,podcast,True,False,True,433.13
C102846,Nora,Walsh,2025-02-20,US-TX,organic,True,True,False,281.39
C102847,Milo,Gray,2025-07-26,US-NY,instagram,False,True,True,285.35
C102848,Ruby,Ahmed,2025-04-22,US-TX,organic,True,True,False,232.77
C102849,Kai,Diaz,2024-07-08,US-FL,podcast,True,False,False,218.85
C102850,Mia,Ito,2024-10-13,US-NY,podcast,True,True,False,55.26
C102851,Ken,Ahmed,2026-05-03,US-IL,podcast,True,True,False,234.61
C102852,Tess,Mora,2024-11-24,CA,instagram,True,True,True,451.71
C102853,Amara,Shah,2025-04-13,US-NY,podcast,True,False,False,214.11
C102854,Theo,Ito,2024-05-27,CA,organic,True,True,False,484.76
C102855,Amara,Ferro,2026-02-23,US-NY,organic,True,False,False,225.62
C102856,Max,Vance,2025-11-22,AU,organic,True,False,True,413.26
C102857,Theo,Kim,2024-06-17,US-IL,instagram,True,True,False,245.41
C102858,Hana,Young,2024-09-13,US-NY,podcast,False,True,False,117.39
C102859,Jack,Lopez,2026-06-15,US-TX,email-referral,True,False,False,118.5
C102860,Tara,Ferro,2026-03-20,CA,organic,True,False,True,300.21
C102861,Rosa,Young,2025-08-31,US-CA,instagram,True,True,True,302.63
C102862,Nico,Ahmed,2024-10-30,AU,tiktok,True,True,True,21.8
C102863,Finn,Moreau,2024-11-03,CA,google,True,True,False,213.48
C102864,Amara,Quist,2025-08-17,AU,google,False,False,False,200.31
